,uid,anime_uid,score
1395,208779,28999,5
1396,209017,28999,8
1397,211230,28999,9
1398,199853,28999,5
1399,199751,28999,6
1400,202823,28999,5
1401,202585,28999,6
1402,201131,28999,6
1403,199753,28999,8
1404,199931,28999,9
1405,201190,28999,10
1406,199814,28999,10
1407,199752,28999,10
1408,200051,28999,7
1409,202409,28999,7
1410,252286,28999,4
1411,252364,28999,10
1412,252533,28999,9
1413,284228,28999,1
1414,285388,28999,9
1415,241668,28999,7
1416,256588,28999,6
1417,256991,28999,4
1418,288108,28999,7
1419,289455,28999,7
1420,289874,28999,8
1421,217264,28999,7
1422,216172,28999,8
1423,200089,28999,6
1424,200305,28999,6
1425,199960,28999,7
1426,200593,28999,9
1427,225016,28999,8
1428,225118,28999,8
1429,201227,28999,10
1430,201014,28999,6
1431,201737,28999,6
1432,199821,28999,8
1433,199792,28999,7
1434,203652,28999,6
1435,199785,28999,8
1436,208796,28999,8
1437,199781,28999,9
1438,211435,28999,9
1439,201923,28999,9
1440,263539,28999,6
1441,296324,28999,5
1442,247167,28999,9
1443,296742,28999,10
1444,248225,28999,1
1445,300692,28999,7
1446,266179,28999,8
1447,249770,28999,5
1448,268914,28999,10
1449,251828,28999,10
1450,307100,28999,7
1451,271488,28999,8
1452,254937,28999,10
1453,275727,28999,10
1454,200086,28999,9
1455,200100,28999,10
1456,200159,28999,4
1457,200142,28999,4
1458,199819,28999,7
1459,199823,28999,8
1460,199761,28999,8
1461,199817,28999,7
1462,199812,28999,7
1463,199887,28999,9
1464,199810,28999,5
1465,200185,28999,9
1466,199949,28999,9
1467,199964,28999,6
1468,204074,28999,6
1469,203936,28999,10
1470,208431,28999,9
1471,210941,28999,4
1472,200241,28999,4
1473,208801,28999,9
1474,200365,28999,8
1475,314260,28999,9
1476,245002,28999,9
1477,279400,28999,7
1478,281445,28999,9
1479,319997,28999,10
1480,228062,28999,3
1481,199723,28999,6
1482,204319,28999,8
1483,220863,28999,9
1484,217196,28999,6
1485,196595,28999,9
1486,210690,28999,4
1487,209450,28999,9
1488,200361,28999,9
1489,199963,28999,5
1490,206978,28999,9
1491,202544,28999,6
1492,199934,28999,9
1493,201402,28999,7
1494,200382,28999,4
1495,199730,28999,5
1496,241097,28999,6
1497,248457,20057,9
1498,252894,20057,10
1499,253302,20057,10
1500,256051,20057,8
1501,265996,20057,7
1502,277385,20057,8
1503,219324,20057,9
1504,219677,20057,8
1505,220657,20057,7
1506,212512,20057,9
1507,215226,20057,8
1508,223100,20057,10
1509,214943,20057,9
1510,230534,20057,9
1511,202695,20057,9
1512,275221,35860,8
1513,275278,35860,7
1514,276272,35860,10
1515,276291,35860,10
1516,276950,35860,10
1517,277876,35860,6
1518,277901,35860,8
1519,278587,35860,8
1520,281105,35860,5
1521,282255,35860,7
1522,202930,28999,7
1523,203204,28999,7
1524,207063,28999,4
1525,200137,28999,8
1526,281499,35860,10
1527,278058,28999,10
1528,206748,28999,8
1529,200058,28999,4
1530,207059,28999,4
1531,203883,28999,8
1532,216776,28999,8
1533,201678,28999,10
1534,199905,28999,6
1535,199940,28999,6
1536,201181,28999,7
1537,280925,28999,8
1538,306759,28999,7
1539,236732,20057,10
1540,239922,20057,8
1541,323502,20057,10
1542,262891,20057,7
1543,274272,20057,9
1544,275472,20057,5
1545,153357,20057,9
1546,227465,20057,8
1547,159137,20057,9
1548,286784,20057,9
1549,295295,20057,10
1550,204168,20057,5
1551,225382,20057,6
1552,213006,20057,7
1553,184589,20057,10
1554,169531,20057,8
1555,154435,20057,8
1556,305581,20057,8
1557,306440,20057,9
1558,310030,20057,7
1559,44995,3092,9
1560,24013,3092,10
1561,19508,3092,9
1562,140941,3092,9
1563,31049,3092,7
1564,284944,35860,7
1565,286824,35860,8
1566,303034,35860,8
1567,304190,35860,8
1568,308917,35860,9
1569,310170,35860,9
1570,320837,35860,7
1571,271501,35860,8
1572,274173,35860,7
1573,275162,35860,7
1574,275175,35860,8
1575,275220,35860,7
1576,275269,35860,7
1577,275353,35860,7
1578,276204,35860,10
1579,276439,35860,7
1580,278560,35860,7
1581,284813,28999,7
1582,204903,28999,5
1583,205503,28999,10
1584,201648,28999,7
1585,203230,28999,9
1586,203291,28999,5
1587,201611,28999,7
1588,205900,28999,9
1589,238079,28999,3
1590,316813,28999,4
1591,277156,28999,7
1592,200353,28999,7
1593,200627,28999,5
1594,205238,28999,10
1595,263218,28999,3
1596,299200,28999,8
1597,301333,28999,7
1598,202037,28999,7
1599,205548,28999,8
1600,200775,20057,10
1601,164087,20057,7
1602,211300,20057,9
1603,209043,20057,9
1604,321284,20057,9
1605,321402,20057,8
1606,322055,20057,10
1607,203158,20057,8
1608,212633,20057,10
1609,296059,20057,7
1610,299222,20057,9
1611,302186,20057,7
1612,146031,20057,8
1613,197146,20057,6
1614,160377,20057,10
1615,234494,20057,7
1616,138273,20057,9
1617,191107,20057,8
1618,140551,20057,8
1619,63791,3092,9
1620,17950,3092,10
1621,237791,3092,9
1622,7540,3092,10
1623,226936,3092,8
1624,6636,3092,10
1625,48637,3092,9
1626,42405,3092,7
1627,46991,3092,7
1628,146801,3092,8
1629,7057,3092,10
1630,15467,3092,9
1631,257372,3092,8
1632,269725,3092,6
1633,278050,3092,10
1634,211237,3092,9
1635,226374,3092,4
1636,214914,3092,7
1637,68761,3092,10
1638,287355,35860,8
1639,296918,35860,7
1640,271932,35860,8
1641,275185,35860,7
1642,275205,35860,6
1643,275239,35860,10
1644,275258,35860,9
1645,275272,35860,8
1646,275282,35860,9
1647,275319,35860,10
1648,311700,35860,8
1649,275381,35860,8
1650,275481,35860,6
1651,275550,35860,8
1652,275693,35860,8
1653,278839,35860,10
1654,318483,35860,6
1655,321791,35860,6
1656,324082,35860,4
1657,270207,35860,8
1658,213714,28999,1
1659,248672,28999,8
1660,291818,28999,8
1661,204465,28999,10
1662,200270,28999,3
1663,201570,28999,8
1664,201655,28999,4
1665,199693,28999,4
1666,200328,28999,4
1667,305070,28999,8
1668,199715,28999,4
1669,204547,28999,8
1670,220730,28999,3
1671,204698,28999,8
1672,201222,28999,1
1673,199929,28999,3
1674,199811,28999,4
1675,200761,28999,3
1676,199786,28999,5
1677,276562,37033,9
1678,298857,37033,5
1679,307187,37033,8
1680,313133,37033,9
1681,316763,37033,9
1682,207485,1172,8
1683,19788,1172,10
1684,6140,1172,8
1685,23047,1172,8
1686,189937,20057,8
1687,300611,20057,8
1688,140419,20057,7
1689,177509,20057,9
1690,311575,20057,3
1691,212261,20057,9
1692,155149,20057,10
1693,137863,20057,8
1694,306193,20057,5
1695,188551,20057,6
1696,227594,20057,6
1697,150375,20057,7
1698,137897,20057,8
1699,137835,20057,8
1700,137531,20057,8
1701,137917,20057,7
1702,133677,20057,2
1703,137205,20057,9
1704,188466,20057,4
1705,137871,20057,7
1706,143449,3092,7
1707,203128,3092,10
1708,182291,3092,9
1709,210196,3092,6
1710,51119,3092,6
1711,38325,3092,10
1712,9805,3092,10
1713,294865,3092,8
1714,6756,3092,9
1715,17666,3092,10
1716,229973,3092,6
1717,25747,3092,7
1718,204888,3092,7
1719,34279,3092,10
1720,185414,3092,8
1721,207829,3092,1
1722,33539,3092,6
1723,284166,3092,5
1724,250676,3092,4
1725,186800,3092,9
1726,313218,37985,9
1727,310649,37985,9
1728,310636,37985,9
1729,310422,37985,9
1730,310421,37985,9
1731,310423,37985,8
1732,310431,37985,6
1733,271479,35860,6
1734,275040,35860,6
1735,275154,35860,7
1736,275207,35860,8
1737,275229,35860,9
1738,301933,35860,9
1739,279155,35860,7
1740,281541,35860,7
1741,285957,35860,4
1742,272231,35860,9
1743,275177,35860,5
1744,275204,35860,4
1745,275301,35860,10
1746,325310,35860,2
1747,295900,35860,5
1748,273771,35860,8
1749,275383,35860,8
1750,277878,35860,6
1751,316870,35860,5
1752,324403,35860,2
1753,7251,388,9
1754,321695,388,10
1755,3001,388,7
1756,240101,388,9
1757,187908,388,9
1758,2050,388,9
1759,4994,388,8
1760,248104,28999,2
1761,292969,28999,10
1762,203481,28999,5
1763,204677,28999,3
1764,200079,28999,1
1765,199678,28999,6
1766,205061,28999,9
1767,199679,28999,7
1768,204442,28999,1
1769,205586,28999,3
1770,200462,28999,10
1771,199663,28999,5
1772,204087,28999,10
1773,199760,28999,9
1774,199820,28999,10
1775,199098,28999,3
1776,199713,28999,3
1777,199708,28999,3
1778,205137,28999,8
1779,199735,28999,3
1780,298091,37033,8
1781,299640,37033,10
1782,301888,37033,8
1783,303452,37033,8
1784,276769,37033,9
1785,313068,37033,9
1786,316170,37033,8
1787,316446,37033,7
1788,317496,37033,7
1789,273213,37033,10
1790,297739,37033,7
1791,323146,37033,7
1792,297721,37033,8
1793,305109,37033,5
1794,271256,37033,10
1795,297765,37033,6
1796,297698,37033,8
1797,297708,37033,7
1798,272737,37033,10
1799,297694,37033,8
1800,322116,38084,10
1801,321750,38084,8
1802,321787,38084,1
1803,321742,38084,10
1804,321897,38084,9
1805,254495,3092,2
1806,6547,3092,10
1807,29450,3092,8
1808,111831,3092,9
1809,33739,3092,10
1810,271573,3092,3
1811,223245,3092,2
1812,17800,3092,8
1813,25195,3092,8
1814,29857,3092,10
1815,120601,3092,9
1816,6541,3092,10
1817,187674,3092,2
1818,55831,3092,3
1819,6766,3092,10
1820,9392,3092,4
1821,154655,3092,3
1822,4981,3092,9
1823,11931,3092,4
1824,48927,3092,9
1825,275137,35860,9
1826,277929,35860,8
1827,293133,35860,3
1828,270053,35860,6
1829,288677,35860,4
1830,270162,35860,9
1831,272147,35860,8
1832,275168,35860,6
1833,273689,35860,10
1834,275234,35860,5
1835,272435,35860,10
1836,312220,35860,8
1837,272692,35860,9
1838,303474,35860,3
1839,270011,35860,8
1840,275310,35860,7
1841,307199,35860,9
1842,275156,35860,8
1843,275155,35860,7
1844,270357,35860,5
1845,227158,32380,9
1846,266569,32380,8
1847,231859,32380,7
1848,222972,32380,8
1849,275592,32380,3
1850,319503,32380,10
1851,221911,32380,7
1852,221975,32380,8
1853,222084,32380,4
1854,227459,32380,3
1855,221905,32380,7
1856,256798,33263,9
1857,288308,33263,2
1858,264080,33263,8
1859,265121,33263,7
1860,284820,33263,5
1861,266354,33263,10
1862,262382,33263,10
1863,241311,33263,6
1864,233617,33263,9
1865,233046,33263,9
1866,259074,33263,8
1867,264481,33263,1
1868,259870,33263,9
1869,258690,33263,9
1870,302481,33263,7
1871,248175,3750,5
1872,30349,3750,9
1873,14628,3750,9
1874,14181,3750,8
1875,222211,2273,7
1876,78143,4080,8
1877,18922,254,8
1878,213499,11135,10
1879,294190,13119,6
1880,318266,29755,6
1881,110407,3665,8
1882,322401,37150,7
1883,284105,37150,5
1884,274852,37150,8
1885,323091,11887,8
1886,324509,39597,2
1887,295407,82,9
1888,218323,82,7
1889,311942,82,9
1890,204544,12403,7
1891,325071,39597,9
1892,325083,39597,7
1893,244294,82,10
1894,55503,82,8
1895,226921,82,9
1896,256835,11887,10
1897,325562,39597,5
1898,325392,39597,6
1899,323509,39597,7
1900,322612,39597,7
1901,324575,39597,8
1902,319612,11887,4
1903,266132,11887,4
1904,266597,11887,8
1905,312670,11887,8
1906,65751,11887,8
1907,202963,11887,7
1908,120093,11887,3
1909,90065,11887,10
1910,182317,11887,10
1911,249517,11887,9
1912,241219,11887,8
1913,293144,11887,9
1914,293477,11887,6
1915,261346,11887,9
1916,261547,11887,9
1917,264849,11887,8
1918,265613,11887,7
1919,269188,11887,8
1920,255842,11887,10
1921,313615,11887,6
1922,134919,11887,8
1923,153701,11887,9
1924,144941,11887,8
1925,234017,11887,9
1926,153713,11887,10
1927,226133,11887,10
1928,213079,11887,9
1929,215172,11887,8
1930,84751,11887,8
1931,219185,11887,10
1932,67357,11887,9
1933,76433,11887,9
1934,229635,11887,9
1935,193189,11887,5
1936,136127,11887,8
1937,228482,11887,10
1938,234447,11887,10
1939,128477,11887,8
1940,247330,11887,9
1941,300524,11887,3
1942,224519,11887,3
1943,121047,11887,6
1944,68167,11887,8
1945,244397,11887,9
1946,245352,11887,6
1947,251512,11887,8
1948,267253,11887,10
1949,277034,11887,9
1950,224193,11887,7
1951,225305,11887,9
1952,67255,11887,8
1953,82338,11887,10
1954,223894,11887,9
1955,227803,11887,9
1956,212939,11887,7
1957,159933,11887,8
1958,234417,11887,8
1959,98499,11887,8
1960,74459,11887,8
1961,280948,11887,8
1962,281827,11887,9
1963,240651,11887,8
1964,287871,11887,7
1965,293712,11887,7
1966,294433,11887,7
1967,294940,11887,9
1968,247108,11887,10
1969,298346,11887,7
1970,302090,11887,4
1971,302507,11887,7
1972,251943,11887,9
1973,223735,11887,8
1974,222482,11887,10
1975,164305,11887,9
1976,172787,11887,8
1977,179210,11887,9
1978,70161,11887,7
1979,104587,11887,8
1980,98995,11887,8
1981,76257,11887,9
1982,77053,11887,8
1983,317503,11887,9
1984,259100,11887,9
1985,269949,11887,7
1986,271532,11887,8
1987,273192,11887,9
1988,247909,11887,9
1989,275373,11887,10
1990,277219,11887,8
1991,81514,11887,9
1992,84979,11887,9
1993,189331,11887,8
1994,231980,11887,8
1995,146073,11887,10
1996,211077,11887,10
1997,133897,11887,9
1998,127265,11887,9
1999,74043,11887,9
2000,262812,11887,9
2001,178773,11887,9
2002,186182,11887,8
2003,197271,11887,9
2004,84671,11887,9
2005,89063,11887,10
2006,85467,11887,6
2007,192353,11887,8
2008,155817,11887,9
2009,152813,11887,10
2010,118353,11887,6
2011,67951,11887,9
2012,122335,11887,9
2013,82346,11887,10
2014,209306,11887,9
2015,217592,11887,5
2016,195898,11887,9
2017,83281,11887,10
2018,81656,11887,9
2019,85115,11887,6
2020,158709,11887,10
2021,171423,11887,10
2022,158467,11887,7
2023,195582,11887,10
2024,130453,11887,7
2025,170917,11887,7
2026,115625,11887,4
2027,122203,11887,10
2028,259645,11887,9
2029,321047,11887,9
2030,323764,11887,10
2031,324007,11887,6
2032,250193,11887,4
2033,202040,11887,6
2034,103517,11887,10
2035,149465,11887,10
2036,69489,11887,9
2037,69857,11887,10
2038,163381,11887,9
2039,105491,11887,9
2040,217776,11887,9
2041,193242,11887,7
2042,295487,11887,4
2043,298515,11887,8
2044,299054,11887,6
2045,182230,11887,9
2046,102839,82,9
2047,218139,82,10
2048,319710,82,7
2049,261757,82,7
2050,263820,82,7
2051,210998,82,9
2052,287754,82,9
2053,107355,267,7
2054,263382,267,9
2055,141559,267,6
2056,142661,267,6
2057,257662,267,7
2058,119241,267,9
2059,64567,267,10
2060,26068,267,9
2061,210735,267,10
2062,210618,267,7
2063,58767,267,8
2064,298592,267,7
2065,210228,267,7
2066,197688,267,9
2067,231465,267,6
2068,20739,267,8
2069,215663,267,9
2070,184571,267,9
2071,325113,39597,10
2072,325125,39597,10
2073,325134,39597,2
2074,325349,39597,2
2075,322734,39597,9
2076,325006,39597,9
2077,325067,39597,7
2078,322997,39597,10
2079,325092,39597,1
2080,325107,39597,4
2081,325117,39597,4
2082,323118,39597,4
2083,323471,39597,4
2084,325456,39597,9
2085,322362,39597,3
2086,322627,39597,8
2087,325086,39597,5
2088,325114,39597,10
2089,255793,12403,6
2090,207065,12403,9
2091,139843,12403,9
2092,110627,11887,9
2093,115075,11887,8
2094,153175,11887,9
2095,67993,11887,6
2096,90583,11887,10
2097,145503,11887,7
2098,89507,11887,10
2099,81354,11887,10
2100,74215,11887,10
2101,68523,11887,9
2102,180881,11887,8
2103,144067,11887,7
2104,204379,11887,6
2105,128987,11887,10
2106,172511,11887,8
2107,217687,11887,10
2108,160191,11887,8
2109,314488,11887,9
2110,272230,11887,8
2111,250826,11887,10
2112,319737,82,8
2113,160799,82,10
2114,298663,82,8
2115,308305,82,8
2116,324653,82,10
2117,105,82,8
2118,253212,82,9
2119,212574,82,7
2120,80870,82,9
2121,301204,82,9
2122,11629,82,8
2123,8591,82,9
2124,281154,82,9
2125,274,82,9
2126,147889,82,10
2127,5969,82,9
2128,253973,82,8
2129,106781,267,8
2130,74771,267,8
2131,232597,267,9
2132,47487,267,10
2133,22037,267,8
2134,207653,267,7
2135,3215,267,8
2136,11094,267,9
2137,247944,267,8
2138,19908,267,5
2139,203374,267,9
2140,227488,267,9
2141,315567,267,8
2142,284163,267,6
2143,225897,267,10
2144,234197,267,9
2145,172717,267,7
2146,240223,267,9
2147,301394,267,9
2148,302203,267,9
2149,267110,15771,10
2150,188415,15771,9
2151,230381,15771,8
2152,132325,15771,8
2153,126015,15771,6
2154,242692,15771,8
2155,137815,15771,10
2156,232420,15771,10
2157,175633,15771,4
2158,144779,15771,4
2159,126747,15771,5
2160,131023,15771,8
2161,198095,15771,10
2162,177315,15771,8
2163,122499,15771,8
2164,324186,39597,1
2165,321282,39597,6
2166,321877,39597,9
2167,325420,39597,1
2168,325116,39597,2
2169,321325,39597,1
2170,322227,39597,9
2171,322662,39597,4
2172,325466,39597,9
2173,321236,39597,4
2174,321209,39597,6
2175,325047,39597,9
2176,325048,39597,8
2177,325057,39597,8
2178,325051,39597,9
2179,321752,39597,10
2180,321253,39597,5
2181,321739,39597,9
2182,321733,39597,10
2183,147445,12403,7
2184,197082,12403,9
2185,209485,12403,9
2186,202208,12403,9
2187,72725,12403,9
2188,207693,12403,9
2189,272429,12403,9
2190,174863,12403,3
2191,259058,12403,10
2192,109525,12403,6
2193,82432,12403,10
2194,65297,12403,10
2195,254307,12403,10
2196,65273,12403,10
2197,190003,12403,8
2198,140373,12403,10
2199,75505,12403,10
2200,65407,12403,10
2201,104835,12403,9
2202,66745,12403,10
2203,105797,11887,9
2204,189025,11887,6
2205,299150,11887,9
2206,75253,11887,9
2207,168451,11887,8
2208,181801,11887,8
2209,113095,11887,9
2210,119855,11887,8
2211,280044,11887,3
2212,68853,11887,9
2213,180225,11887,8
2214,193375,11887,9
2215,115221,11887,10
2216,84101,11887,10
2217,72163,11887,10
2218,65611,11887,8
2219,99079,11887,10
2220,68141,11887,10
2221,314527,11887,9
2222,32311,3665,8
2223,15488,4872,8
2224,47039,267,9
2225,35366,267,9
2226,200449,267,8
2227,78269,267,3
2228,27841,267,4
2229,6128,267,10
2230,203426,267,8
2231,167429,267,6
2232,2728,267,10
2233,226450,267,9
2234,87,267,10
2235,4992,267,8
2236,2416,267,10
2237,113509,267,6
2238,1494,267,10
2239,90281,267,8
2240,8684,267,10
2241,182635,267,8
2242,1251,267,10
2243,12720,267,9
2244,185413,13119,8
2245,183329,13119,5
2246,188945,13119,9
2247,223833,11135,10
2248,216107,11135,9
2249,209490,11135,10
2250,245616,11135,9
2251,301533,11135,8
2252,234315,11135,9
2253,211920,11135,10
2254,201439,11135,8
2255,202505,11135,10
2256,307030,11135,9
2257,272168,11135,10
2258,312332,11135,2
2259,301593,11135,5
2260,197083,11135,10
2261,184468,11135,10
2262,245454,11135,7
2263,176809,11135,8
2264,184587,11135,10
2265,180045,11135,10
2266,69579,11887,9
2267,148517,11887,9
2268,115185,11887,9
2269,72423,11887,3
2270,66817,11887,10
2271,95063,11887,9
2272,80044,11887,7
2273,68847,11887,9
2274,251331,11887,4
2275,104795,11887,9
2276,165315,11887,8
2277,97583,11887,6
2278,75439,11887,7
2279,69679,11887,9
2280,82636,11887,10
2281,162527,11887,5
2282,185994,11887,9
2283,68213,11887,9
2284,101399,11887,10
2285,98469,11887,9
2286,202526,4080,6
2287,17302,4080,8
2288,237902,2273,9
2289,310032,2273,9
2290,209753,2273,8
2291,297636,2273,8
2292,200864,2273,6
2293,268466,2273,8
2294,298073,2273,8
2295,286487,2273,7
2296,17686,2273,9
2297,264411,34745,7
2298,108549,253,5
2299,321003,38816,10
2300,240220,29787,8
2301,277084,3782,8
2302,130965,2321,8
2303,8329,2321,9
2304,118493,4447,5
2305,305622,1505,8
2306,305448,4447,8
2307,15669,5630,10
2308,209713,5630,8
2309,86577,5630,9
2310,37884,5630,9
2311,63853,5630,8
2312,62795,5630,8
2313,57861,5630,3
2314,32099,5630,9
2315,16013,5630,8
2316,103961,5630,6
2317,188512,5630,7
2318,201380,5630,7
2319,199251,5630,7
2320,86665,5630,10
2321,62723,5630,7
2322,286068,5630,10
2323,247676,5630,8
2324,253278,5630,6
2325,309076,5630,8
2326,254431,5630,9
2327,313444,5630,4
2328,199490,5630,4
2329,15890,5630,9
2330,49891,5630,7
2331,40371,5630,7
2332,125669,5630,10
2333,51509,5630,5
2334,40311,5630,8
2335,251289,5630,5
2336,263916,5630,10
2337,72839,5630,7
2338,202380,5630,10
2339,104685,5630,9
2340,90477,5630,7
2341,64867,5630,6
2342,60573,5630,7
2343,24751,5630,10
2344,89509,5630,7
2345,191351,5630,10
2346,15981,5630,8
2347,186151,5630,8
2348,256560,5630,4
2349,241271,5630,6
2350,146953,5630,9
2351,210613,5630,7
2352,219491,5630,9
2353,64633,5630,9
2354,207554,5630,8
2355,112449,5630,9
2356,26638,5630,5
2357,15101,5630,8
2358,18493,5630,9
2359,38149,5630,10
2360,22247,5630,8
2361,279295,5630,8
2362,255597,5630,7
2363,291340,5630,10
2364,294455,5630,6
2365,156985,5630,9
2366,16083,5630,8
2367,31193,5630,10
2368,46749,5630,8
2369,115113,5630,6
2370,15529,5630,9
2371,322640,12413,10
2372,320220,12413,3
2373,65403,12413,8
2374,93813,12413,7
2375,54759,5630,8
2376,300187,5630,7
2377,302379,5630,8
2378,309553,5630,3
2379,312401,5630,8
2380,21392,5630,9
2381,82476,5630,10
2382,32794,5630,10
2383,16006,5630,10
2384,45157,5630,10
2385,170715,5630,7
2386,32395,5630,8
2387,74021,5630,6
2388,72297,12413,7
2389,89377,12413,9
2390,247203,12413,4
2391,269311,12413,8
2392,271624,12413,7
2393,72673,12413,7
2394,218160,12413,6
2395,81418,12413,8
2396,188499,12413,3
2397,125553,12413,8
2398,69177,12413,8
2399,282137,12413,4
